candidate_name,molecule_chembl_id,activity_id,target_chembl_id,target_pref_name,target_organism,assay_chembl_id,document_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,potential_duplicate,matched_network_proteins,target_evidence_class
nilotinib,CHEMBL255863,25127341,CHEMBL219,D(4) dopamine receptor,Homo sapiens,CHEMBL5291783,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25127532,CHEMBL1850,D(1B) dopamine receptor,Homo sapiens,CHEMBL5291784,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25127858,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,Rattus norvegicus,CHEMBL5291798,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25128710,CHEMBL249,Substance-P receptor,Homo sapiens,CHEMBL5291884,CHEMBL5291721,AC50,=,6716.9,nM,5.17,,FALSE,,other_target
nilotinib,CHEMBL255863,25128889,CHEMBL2327,Substance-K receptor,Homo sapiens,CHEMBL5291885,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25129240,CHEMBL237,Kappa-type opioid receptor,Homo sapiens,CHEMBL5291853,CHEMBL5291721,AC50,=,4314.1,nM,5.37,,FALSE,,other_target
nilotinib,CHEMBL255863,25130395,CHEMBL343,Gamma-aminobutyric acid receptor subunit alpha-1,Rattus norvegicus,CHEMBL5291801,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25131605,CHEMBL225,5-hydroxytryptamine receptor 2C,Homo sapiens,CHEMBL5291823,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25132806,CHEMBL226,Adenosine receptor A1,Homo sapiens,CHEMBL5291724,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25134006,CHEMBL256,Adenosine receptor A3,Homo sapiens,CHEMBL5291727,CHEMBL5291721,AC50,=,3201.3,nM,5.5,,FALSE,,other_target
nilotinib,CHEMBL255863,25135243,CHEMBL216,Muscarinic acetylcholine receptor M1,Homo sapiens,CHEMBL5291763,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25136492,CHEMBL245,Muscarinic acetylcholine receptor M3,Homo sapiens,CHEMBL5291767,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25137411,CHEMBL2035,Muscarinic acetylcholine receptor M5,Homo sapiens,CHEMBL5291769,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25137525,CHEMBL2064,Gamma-aminobutyric acid type B receptor subunit 1,Homo sapiens,CHEMBL5291795,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25138384,CHEMBL229,Alpha-1A adrenergic receptor,Homo sapiens,CHEMBL5291911,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25139569,CHEMBL5107,Voltage-dependent N-type calcium channel subunit alpha-1B,Rattus norvegicus,CHEMBL5291754,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25140124,CHEMBL217,D(2) dopamine receptor,Homo sapiens,CHEMBL5291781,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25141344,CHEMBL1997,Equilibrative nucleoside transporter 1,Homo sapiens,CHEMBL5291880,CHEMBL5291721,AC50,=,2618,nM,5.58,,FALSE,,other_target
nilotinib,CHEMBL255863,25143498,CHEMBL1942,Alpha-2B adrenergic receptor,Homo sapiens,CHEMBL5291737,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25144420,CHEMBL1821,Muscarinic acetylcholine receptor M4,Homo sapiens,CHEMBL5291768,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25144797,CHEMBL222,Sodium-dependent noradrenaline transporter,Homo sapiens,CHEMBL5291891,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25146803,CHEMBL233,Mu-type opioid receptor,Homo sapiens,CHEMBL5291854,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25147668,CHEMBL1916,Alpha-2C adrenergic receptor,Homo sapiens,CHEMBL5291738,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25148920,CHEMBL1899,5-hydroxytryptamine receptor 3A,Homo sapiens,CHEMBL5291824,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25150133,CHEMBL228,Sodium-dependent serotonin transporter,Homo sapiens,CHEMBL5291892,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25152277,CHEMBL251,Adenosine receptor A2a,Homo sapiens,CHEMBL5291726,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25153251,CHEMBL246,Beta-3 adrenergic receptor,Homo sapiens,CHEMBL5291743,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25153863,CHEMBL236,Delta-type opioid receptor,Homo sapiens,CHEMBL5291852,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25155037,CHEMBL2069,Thromboxane A2 receptor,Homo sapiens,CHEMBL5291889,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25155881,CHEMBL1867,Alpha-2A adrenergic receptor,Homo sapiens,CHEMBL5291893,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25157308,CHEMBL233,Mu-type opioid receptor,Homo sapiens,CHEMBL5291894,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25158871,CHEMBL1980,Sodium channel protein type 5 subunit alpha,Homo sapiens,CHEMBL5291878,CHEMBL5291721,AC50,>,50000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25159071,CHEMBL1940,Voltage-dependent L-type calcium channel subunit alpha-1C,Homo sapiens,CHEMBL5291756,CHEMBL5291721,AC50,>,50000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25161397,CHEMBL4383,Gastric inhibitory polypeptide receptor,Homo sapiens,CHEMBL5291804,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25161919,CHEMBL1889,Vasopressin V1a receptor,Homo sapiens,CHEMBL5291750,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25163082,CHEMBL1790,Vasopressin V2 receptor,Homo sapiens,CHEMBL5291751,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25163918,CHEMBL3426,5-hydroxytryptamine receptor 5A,Homo sapiens,CHEMBL5291825,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25164051,CHEMBL1833,5-hydroxytryptamine receptor 2B,Homo sapiens,CHEMBL5291822,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25164438,CHEMBL214,5-hydroxytryptamine receptor 1A,Homo sapiens,CHEMBL5291896,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25165991,CHEMBL230,Prostaglandin G/H synthase 2,Homo sapiens,CHEMBL5291870,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25167141,CHEMBL206,Estrogen receptor,Homo sapiens,CHEMBL5291791,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25169156,CHEMBL1941,Histamine H2 receptor,Homo sapiens,CHEMBL5291810,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25170273,CHEMBL3157,B2 bradykinin receptor,Homo sapiens,CHEMBL5291753,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25171301,CHEMBL298,Gastrin/cholecystokinin type B receptor,Homo sapiens,CHEMBL5291758,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25172021,CHEMBL1985,Glucagon receptor,Homo sapiens,CHEMBL5291802,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25172554,CHEMBL4616,Growth hormone secretagogue receptor type 1,Homo sapiens,CHEMBL5291803,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25173541,CHEMBL224,5-hydroxytryptamine receptor 2A,Homo sapiens,CHEMBL5291818,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25174195,CHEMBL4042,Prostaglandin G/H synthase 1,Rattus norvegicus,CHEMBL5291868,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25175167,CHEMBL242,Estrogen receptor beta,Homo sapiens,CHEMBL5291793,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25175665,CHEMBL2034,Glucocorticoid receptor,Homo sapiens,CHEMBL5291850,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25176790,CHEMBL227,Type-1 angiotensin II receptor,Homo sapiens,CHEMBL5291744,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25178008,CHEMBL1901,Cholecystokinin receptor type A,Homo sapiens,CHEMBL5291757,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25179084,CHEMBL252,Endothelin-1 receptor,Homo sapiens,CHEMBL5291785,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25179784,CHEMBL1785,Endothelin receptor type B,Homo sapiens,CHEMBL5291786,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25180319,CHEMBL2056,D(1A) dopamine receptor,Homo sapiens,CHEMBL5291777,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25181511,CHEMBL218,Cannabinoid receptor 1,Homo sapiens,CHEMBL5291773,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25182079,CHEMBL4308,B1 bradykinin receptor,Homo sapiens,CHEMBL5291752,CHEMBL5291721,AC50,=,27499.8,nM,4.56,,FALSE,,other_target
nilotinib,CHEMBL255863,25182377,CHEMBL1800,Corticotropin-releasing factor receptor 1,Homo sapiens,CHEMBL5291775,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25183194,CHEMBL4644,Melanocortin receptor 3,Homo sapiens,CHEMBL5291831,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25184292,CHEMBL259,Melanocortin receptor 4,Homo sapiens,CHEMBL5291832,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25185117,CHEMBL288,"3',5'-cyclic-AMP phosphodiesterase 4D",Homo sapiens,CHEMBL5291858,CHEMBL5291721,AC50,=,14000.1,nM,4.85,,FALSE,,other_target
nilotinib,CHEMBL255863,25186338,CHEMBL4777,Neuropeptide Y receptor type 1,Homo sapiens,CHEMBL5291834,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25187337,CHEMBL3072,Androgen receptor,Rattus norvegicus,CHEMBL5291748,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25188987,CHEMBL2203,Motilin receptor,Homo sapiens,CHEMBL5291833,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25189939,CHEMBL4123,Neurotensin receptor type 1,Homo sapiens,CHEMBL5291851,CHEMBL5291721,AC50,=,10999.9,nM,4.96,,FALSE,,other_target
nilotinib,CHEMBL255863,25190482,CHEMBL241,"cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A",Homo sapiens,CHEMBL5291898,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25192425,CHEMBL4018,Neuropeptide Y receptor type 2,Homo sapiens,CHEMBL5291835,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25192739,CHEMBL208,Progesterone receptor,Homo sapiens,CHEMBL5291862,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25193323,CHEMBL234,D(3) dopamine receptor,Homo sapiens,CHEMBL5291899,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25195216,CHEMBL211,Muscarinic acetylcholine receptor M2,Homo sapiens,CHEMBL5291900,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25200426,CHEMBL264,Histamine H3 receptor,Homo sapiens,CHEMBL5291921,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25212302,CHEMBL231,Histamine H1 receptor,Homo sapiens,CHEMBL5291809,CHEMBL5291721,AC50,>,10000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25213545,CHEMBL211,Muscarinic acetylcholine receptor M2,Homo sapiens,CHEMBL5291765,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25214741,CHEMBL211,Muscarinic acetylcholine receptor M2,Homo sapiens,CHEMBL5291764,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25216821,CHEMBL214,5-hydroxytryptamine receptor 1A,Homo sapiens,CHEMBL5291813,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25217922,CHEMBL229,Alpha-1A adrenergic receptor,Homo sapiens,CHEMBL5291901,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25219701,CHEMBL1867,Alpha-2A adrenergic receptor,Homo sapiens,CHEMBL5291735,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25220888,CHEMBL1867,Alpha-2A adrenergic receptor,Homo sapiens,CHEMBL5291734,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25224989,CHEMBL224,5-hydroxytryptamine receptor 2A,Homo sapiens,CHEMBL5291817,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25226143,CHEMBL224,5-hydroxytryptamine receptor 2A,Homo sapiens,CHEMBL5291816,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25227335,CHEMBL1833,5-hydroxytryptamine receptor 2B,Homo sapiens,CHEMBL5291821,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25228515,CHEMBL1833,5-hydroxytryptamine receptor 2B,Homo sapiens,CHEMBL5291819,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25229648,CHEMBL229,Alpha-1A adrenergic receptor,Homo sapiens,CHEMBL5291729,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25230600,CHEMBL218,Cannabinoid receptor 1,Homo sapiens,CHEMBL5291772,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25231481,CHEMBL218,Cannabinoid receptor 1,Homo sapiens,CHEMBL5291771,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25233481,CHEMBL210,Beta-2 adrenergic receptor,Homo sapiens,CHEMBL5291741,CHEMBL5291721,AC50,>,30000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25497194,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5330825,CHEMBL5329216,IC50,=,29.8,nM,7.53,,TRUE,,other_target
nilotinib,CHEMBL255863,25497206,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5330826,CHEMBL5329216,Inhibition,=,96,%,,,TRUE,,other_target
nilotinib,CHEMBL255863,25497210,CHEMBL614910,SH-SY5Y,Homo sapiens,CHEMBL5330827,CHEMBL5329216,IC50,=,38690,nM,4.41,,FALSE,,other_target
nilotinib,CHEMBL255863,25497214,CHEMBL614818,HEK293,Homo sapiens,CHEMBL5330828,CHEMBL5329216,IC50,=,8200,nM,5.09,,FALSE,,other_target
nilotinib,CHEMBL255863,25497218,CHEMBL4296457,L02,Homo sapiens,CHEMBL5330829,CHEMBL5329216,IC50,=,37030,nM,4.43,,FALSE,,other_target
nilotinib,CHEMBL255863,25497219,CHEMBL614910,SH-SY5Y,Homo sapiens,CHEMBL5330830,CHEMBL5329216,Activity,,,,,,FALSE,,other_target
nilotinib,CHEMBL255863,25497220,CHEMBL614910,SH-SY5Y,Homo sapiens,CHEMBL5330831,CHEMBL5329216,Activity,=,6.9,%,,,FALSE,,other_target
nilotinib,CHEMBL255863,25497225,CHEMBL614910,SH-SY5Y,Homo sapiens,CHEMBL5330833,CHEMBL5329216,Activity,=,20,%,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555324,CHEMBL383,HL-60,Homo sapiens,CHEMBL5347129,CHEMBL5346860,LC50,=,1700,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555325,CHEMBL612794,U-937,Homo sapiens,CHEMBL5347130,CHEMBL5346860,LC50,=,2300,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555326,CHEMBL614392,HaCaT,Homo sapiens,CHEMBL5347131,CHEMBL5346860,LC50,=,3900,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555327,CHEMBL614358,BJ,Homo sapiens,CHEMBL5347132,CHEMBL5346860,LC50,=,5600,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555328,CHEMBL614910,SH-SY5Y,Homo sapiens,CHEMBL5347133,CHEMBL5346860,LC50,=,4200,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25555329,CHEMBL614818,HEK293,Homo sapiens,CHEMBL5347134,CHEMBL5346860,LC50,=,5900,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25963615,CHEMBL364,Plasmodium falciparum,Plasmodium falciparum,CHEMBL5540327,CHEMBL5537177,EC50,<,1000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,25989007,CHEMBL612545,Unchecked,,CHEMBL5550262,CHEMBL5550082,Inhibition,=,-2.5,%,,,FALSE,,other_target
nilotinib,CHEMBL255863,26023184,CHEMBL3959,Ribosyldihydronicotinamide dehydrogenase [quinone],Homo sapiens,CHEMBL5580738,CHEMBL5579821,IC50,=,380,nM,6.42,,TRUE,,other_target
nilotinib,CHEMBL255863,26023185,CHEMBL612545,Unchecked,,CHEMBL5580739,CHEMBL5579821,IC50,=,374,nM,6.43,,FALSE,,other_target
nilotinib,CHEMBL255863,26023186,CHEMBL612558,ADMET,,CHEMBL5580740,CHEMBL5579821,Cmax,=,3104.64,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276617,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5680953,CHEMBL5678804,IC50,=,0.87,nM,9.06,,FALSE,,other_target
nilotinib,CHEMBL255863,26276621,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5680954,CHEMBL5678804,IC50,=,2.2,nM,8.66,,FALSE,,other_target
nilotinib,CHEMBL255863,26276625,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5680955,CHEMBL5678804,IC50,>,5000,nM,,,TRUE,,other_target
nilotinib,CHEMBL255863,26276629,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5680956,CHEMBL5678804,IC50,=,3800,nM,5.42,,FALSE,,other_target
nilotinib,CHEMBL255863,26276633,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5680957,CHEMBL5678804,IC50,=,1.1,nM,8.96,,FALSE,,other_target
nilotinib,CHEMBL255863,26276838,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681152,CHEMBL5678804,Kdiss,=,0.002,/min,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276842,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681153,CHEMBL5678804,T1/2,=,6.483,hr,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276846,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681154,CHEMBL5678804,Kdiss,=,0.004,/min,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276850,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681155,CHEMBL5678804,T1/2,=,3,hr,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276854,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681156,CHEMBL5678804,Kdiss,,,,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276858,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5681157,CHEMBL5678804,t1/2,,,,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276863,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681158,CHEMBL5678804,IC50,=,9500,nM,5.02,,FALSE,,other_target
nilotinib,CHEMBL255863,26276868,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681159,CHEMBL5678804,IC50,=,2.1,nM,8.68,,FALSE,,other_target
nilotinib,CHEMBL255863,26276873,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681160,CHEMBL5678804,IC50,=,930,nM,6.03,,FALSE,,other_target
nilotinib,CHEMBL255863,26276878,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681161,CHEMBL5678804,IC50,=,67,nM,7.17,,FALSE,,other_target
nilotinib,CHEMBL255863,26276883,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681162,CHEMBL5678804,IC50,=,5.1,nM,8.29,,FALSE,,other_target
nilotinib,CHEMBL255863,26276888,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681163,CHEMBL5678804,IC50,=,63,nM,7.2,,FALSE,,other_target
nilotinib,CHEMBL255863,26276893,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681164,CHEMBL5678804,IC50,=,120,nM,6.92,,FALSE,,other_target
nilotinib,CHEMBL255863,26276898,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681165,CHEMBL5678804,IC50,=,80,nM,7.1,,FALSE,,other_target
nilotinib,CHEMBL255863,26276903,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681166,CHEMBL5678804,IC50,=,95,nM,7.02,,FALSE,,other_target
nilotinib,CHEMBL255863,26276908,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681167,CHEMBL5678804,IC50,=,10,nM,8,,FALSE,,other_target
nilotinib,CHEMBL255863,26276913,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681168,CHEMBL5678804,IC50,=,17,nM,7.77,,FALSE,,other_target
nilotinib,CHEMBL255863,26276918,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681169,CHEMBL5678804,IC50,=,2800,nM,5.55,,FALSE,,other_target
nilotinib,CHEMBL255863,26276923,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681170,CHEMBL5678804,IC50,=,10,nM,8,,FALSE,,other_target
nilotinib,CHEMBL255863,26276928,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681171,CHEMBL5678804,IC50,=,4.2,nM,8.38,,FALSE,,other_target
nilotinib,CHEMBL255863,26276933,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681172,CHEMBL5678804,IC50,=,190,nM,6.72,,FALSE,,other_target
nilotinib,CHEMBL255863,26276938,CHEMBL614524,BaF3,Mus musculus,CHEMBL5681173,CHEMBL5678804,IC50,=,49,nM,7.31,,FALSE,,other_target
nilotinib,CHEMBL255863,26276945,CHEMBL4523652,BCR/ABL1,Mus musculus,CHEMBL5681176,CHEMBL5678804,IC50,>,5000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276950,CHEMBL612545,Unchecked,,CHEMBL5681178,CHEMBL5678804,IC50,>,5000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,26276955,CHEMBL6066237,Crk-like protein,Mus musculus,CHEMBL5681180,CHEMBL5678804,IC50,>,5000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,26325593,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716084,CHEMBL5715937,IC50,=,15,nM,7.82,,FALSE,,other_target
nilotinib,CHEMBL255863,26325596,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716085,CHEMBL5715937,IC50,=,19,nM,7.72,,FALSE,,other_target
nilotinib,CHEMBL255863,26325599,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716086,CHEMBL5715937,IC50,=,36,nM,7.44,,FALSE,,other_target
nilotinib,CHEMBL255863,26325602,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716087,CHEMBL5715937,IC50,,,,,,FALSE,,other_target
nilotinib,CHEMBL255863,26325605,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716088,CHEMBL5715937,IC50,=,28,nM,7.55,,FALSE,,other_target
nilotinib,CHEMBL255863,26325608,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716089,CHEMBL5715937,IC50,=,400,nM,6.4,,FALSE,,other_target
nilotinib,CHEMBL255863,26325611,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716090,CHEMBL5715937,IC50,=,59,nM,7.23,,FALSE,,other_target
nilotinib,CHEMBL255863,26325614,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716091,CHEMBL5715937,IC50,=,160,nM,6.8,,FALSE,,other_target
nilotinib,CHEMBL255863,26325617,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716092,CHEMBL5715937,IC50,=,57,nM,7.24,,FALSE,,other_target
nilotinib,CHEMBL255863,26325620,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716093,CHEMBL5715937,IC50,>,5000,nM,,,FALSE,,other_target
nilotinib,CHEMBL255863,26325623,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716094,CHEMBL5715937,IC50,=,29,nM,7.54,,FALSE,,other_target
nilotinib,CHEMBL255863,26325626,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,CHEMBL5716095,CHEMBL5715937,IC50,=,12,nM,7.92,,FALSE,,other_target
