stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version
CID110113978,CID010113978,C0151785,PT,C0151785,Mucous membrane disorder,4.1
CID110113978,CID010113978,C0037763,PT,C0037763,Muscle spasms,4.1
CID110113978,CID010113978,C0003862,PT,C0948594,Musculoskeletal discomfort,4.1
CID110113978,CID010113978,C0026858,PT,C0026858,Musculoskeletal pain,4.1
CID110113978,CID010113978,C0231528,PT,C0231528,Myalgia,4.1
CID110113978,CID010113978,C0027051,PT,C0027051,Myocardial infarction,4.1
CID110113978,CID010113978,C0151744,PT,C0151744,Myocardial ischaemia,4.1
CID110113978,CID010113978,C0027339,PT,C0027339,Nail disorder,4.1
CID110113978,CID010113978,C1260880,PT,C0027441,Nasopharyngitis,4.1
CID110113978,CID010113978,C0027497,PT,C0027497,Nausea,4.1
CID110113978,CID010113978,C0006826,PT,C0006826,Neoplasm malignant,4.1
CID110113978,CID010113978,C0027765,PT,C0027765,Nervous system disorder,4.1
CID110113978,CID010113978,C0027947,PT,C0027947,Neutropenia,4.1
CID110113978,CID010113978,C0853697,PT,C0853697,Neutrophil count decreased,4.1
CID110113978,CID010113978,C0013604,PT,C0013604,Oedema,4.1
CID110113978,CID010113978,C0085649,PT,C0085649,Oedema peripheral,4.1
CID110113978,CID010113978,C0239293,PT,C0239293,Oesophageal haemorrhage,4.1
CID110113978,CID010113978,C2363731,PT,C2363731,Oropharyngeal pain,4.1
CID110113978,CID010113978,C0030193,PT,C0030193,Pain,4.1
CID110113978,CID010113978,C0030305,PT,C0030305,Pancreatitis,4.1
CID110113978,CID010113978,C0030554,PT,C0030554,Paraesthesia,4.1
CID110113978,CID010113978,C0151313,PT,C0151313,Peripheral sensory neuropathy,4.1
CID110113978,CID010113978,C0031154,PT,C0031154,Peritonitis,4.1
CID110113978,CID010113978,C0162830,PT,C0162830,Photosensitivity reaction,4.1
CID110113978,CID010113978,C0240773,PT,C0240773,Plantar erythema,4.1
CID110113978,CID010113978,C0392386,PT,C0392386,Platelet count decreased,4.1
CID110113978,CID010113978,C0032326,PT,C0032326,Pneumothorax,4.1
CID110113978,CID010113978,C0032584,PT,C0032584,Polyp,4.1
CID110113978,CID010113978,C3160858,PT,C3160858,Posterior reversible encephalopathy syndrome,4.1
CID110113978,CID010113978,C0033687,PT,C0948586,Protein urine present,4.1
CID110113978,CID010113978,C0033687,PT,C0033687,Proteinuria,4.1
CID110113978,CID010113978,C0033771,PT,C0033771,Prurigo,4.1
CID110113978,CID010113978,C0033774,PT,C0033774,Pruritus,4.1
CID110113978,CID010113978,C0475858,PT,C0475858,Pruritus generalised,4.1
CID110113978,CID010113978,C0034065,PT,C0034065,Pulmonary embolism,4.1
CID110113978,CID010113978,C0151701,PT,C0151701,Pulmonary haemorrhage,4.1
CID110113978,CID010113978,C0015230,PT,C0015230,Rash,4.1
CID110113978,CID010113978,C0234913,PT,C0234913,Rash erythematous,4.1
CID110113978,CID010113978,C0497365,PT,C0497365,Rash generalised,4.1
CID110113978,CID010113978,C0221201,PT,C0221201,Rash macular,4.1
CID110113978,CID010113978,C1519353,PT,C1519353,Rash papular,4.1
CID110113978,CID010113978,C0221203,PT,C0221203,Rash vesicular,4.1
CID110113978,CID010113978,C0267596,PT,C0267596,Rectal haemorrhage,4.1
CID110113978,CID010113978,C0007196,PT,C0007196,Restrictive cardiomyopathy,4.1
CID110113978,CID010113978,C0151705,PT,C0151705,Retroperitoneal haemorrhage,4.1
CID110113978,CID010113978,C1260880,PT,C1260880,Rhinorrhoea,4.1
CID110113978,CID010113978,C0039070,PT,C0036974,Shock,4.1
CID110113978,CID010113978,C0085610,PT,C0085610,Sinus bradycardia,4.1
CID110113978,CID010113978,C0262977,PT,C0262977,Skin depigmentation,4.1
CID110113978,CID010113978,C0262977,PT,C0151907,Skin discolouration,4.1
CID110113978,CID010113978,C0037274,PT,C0037274,Skin disorder,4.1
CID110113978,CID010113978,C0237849,PT,C0237849,Skin exfoliation,4.1
CID110113978,CID010113978,C0037299,PT,C0037299,Skin ulcer,4.1
CID110113978,CID010113978,C2830004,PT,C2830004,Somnolence,4.1
CID110113978,CID010113978,C0038362,PT,C0038362,Stomatitis,4.1
CID110113978,CID010113978,C0039070,PT,C0039070,Syncope,4.1
CID110113978,CID010113978,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID110113978,CID010113978,C0040053,PT,C0040053,Thrombosis,4.1
CID110113978,CID010113978,C2717961,PT,C2717961,Thrombotic microangiopathy,4.1
CID110113978,CID010113978,C0034155,PT,C0034155,Thrombotic thrombocytopenic purpura,4.1
CID110113978,CID010113978,C0476414,PT,C0476414,Thyroid function test abnormal,4.1
CID110113978,CID010113978,C0040479,PT,C0040479,Torsade de pointes,4.1
CID110113978,CID010113978,C0007787,PT,C0007787,Transient ischaemic attack,4.1
CID110113978,CID010113978,C0854069,PT,C0854069,Tumour pain,4.1
CID110113978,CID010113978,C0041909,PT,C0041909,Upper gastrointestinal haemorrhage,4.1
CID110113978,CID010113978,C0042075,PT,C0041969,Urethral disorder,4.1
CID110113978,CID010113978,C0042075,PT,C0042075,Urinary tract disorder,4.1
CID110113978,CID010113978,C2979982,PT,C2979982,Vaginal haemorrhage,4.1
CID110113978,CID010113978,C0344232,PT,C0344232,Vision blurred,4.1
CID110113978,CID010113978,C0042963,PT,C0042963,Vomiting,4.1
CID110113978,CID010113978,C0043096,PT,C0043096,Weight decreased,4.1
CID110113978,CID010113978,C0750394,PT,C0750394,White blood cell count decreased,4.1
CID110163178,CID010184653,C0263443,PT,C0263443,Acne pustular,4.1
CID110163178,CID010184653,C0151905,PT,C0151905,Alanine aminotransferase increased,4.1
CID110163178,CID010184653,C0002170,PT,C0002170,Alopecia,4.1
CID110163178,CID010184653,C0038363,PT,C0038363,Aphthous stomatitis,4.1
CID110163178,CID010184653,C0151904,PT,C0151904,Aspartate aminotransferase increased,4.1
CID110163178,CID010184653,C0015672,PT,C0004093,Asthenia,4.1
CID110163178,CID010184653,C0004604,PT,C0004604,Back pain,4.1
CID110163178,CID010184653,C0010692,PT,C0232849,Bladder pain,4.1
CID110163178,CID010184653,C0853761,PT,C0853761,Blood potassium decreased,4.1
CID110163178,CID010184653,C0015967,PT,C0015967,Body temperature increased,4.1
CID110163178,CID010184653,C0007971,PT,C0007971,Cheilitis,4.1
CID110163178,CID010184653,C1761613,PT,C1761613,Conjunctival hyperaemia,4.1
CID110163178,CID010184653,C0239093,PT,C0239093,Conjunctival irritation,4.1
CID110163178,CID010184653,C0009763,PT,C0009763,Conjunctivitis,4.1
CID110163178,CID010184653,C0009782,PT,C0009782,Connective tissue disorder,4.1
CID110163178,CID010184653,C0009806,PT,C0009806,Constipation,4.1
CID110163178,CID010184653,C0010200,PT,C0010200,Cough,4.1
CID110163178,CID010184653,C0010692,PT,C0010692,Cystitis,4.1
CID110163178,CID010184653,C0010692,PT,C0403632,Cystitis noninfective,4.1
CID110163178,CID010184653,C0232462,PT,C0232462,Decreased appetite,4.1
CID110163178,CID010184653,C0011175,PT,C0011175,Dehydration,4.1
CID110163178,CID010184653,C0015230,PT,C0011603,Dermatitis,4.1
CID110163178,CID010184653,C0234894,PT,C0234894,Dermatitis acneiform,4.1
CID110163178,CID010184653,C0011991,PT,C0011991,Diarrhoea,4.1
CID110163178,CID010184653,C0520863,PT,C0520863,Diastolic dysfunction,4.1
CID110163178,CID010184653,C0242656,PT,C0242656,Disease progression,4.1
CID110163178,CID010184653,C0012833,PT,C0012833,Dizziness,4.1
CID110163178,CID010184653,C0314719,PT,C0314719,Dry eye,4.1
CID110163178,CID010184653,C0151908,PT,C0151908,Dry skin,4.1
CID110163178,CID010184653,C0013378,PT,C0013378,Dysgeusia,4.1
CID110163178,CID010184653,C0013395,PT,C0013395,Dyspepsia,4.1
CID110163178,CID010184653,C0013404,PT,C0013404,Dyspnoea,4.1
CID110163178,CID010184653,C0014591,PT,C0014591,Epistaxis,4.1
CID110163178,CID010184653,C0015397,PT,C0015397,Eye disorder,4.1
CID110163178,CID010184653,C0015672,PT,C0015672,Fatigue,4.1
CID110163178,CID010184653,C0017178,PT,C0017178,Gastrointestinal disorder,4.1
CID110163178,CID010184653,C0018681,PT,C0018681,Headache,4.1
CID110163178,CID010184653,C0267792,PT,C0267792,Hepatobiliary disease,4.1
CID110163178,CID010184653,C0020621,PT,C0020621,Hypokalaemia,4.1
CID110163178,CID010184653,C0009450,PT,C0009450,Infection,4.1
CID110163178,CID010184653,C0851341,PT,C1384353,Infestation,4.1
CID110163178,CID010184653,C0917801,PT,C0917801,Insomnia,4.1
CID110163178,CID010184653,C0206062,PT,C0206062,Interstitial lung disease,4.1
CID110163178,CID010184653,C0022568,PT,C0022568,Keratitis,4.1
CID110163178,CID010184653,C0242698,PT,C0242698,Left ventricular dysfunction,4.1
CID110163178,CID010184653,C0162429,PT,C0162429,Malnutrition,4.1
CID110163178,CID010184653,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID110163178,CID010184653,C0004936,PT,C0004936,Mental disorder,4.1
CID110163178,CID010184653,C0149745,PT,C0149745,Mouth ulceration,4.1
CID110163178,CID010184653,C0546343,PT,C0546343,Mucosal erosion,4.1
CID110163178,CID010184653,C0236053,PT,C0333355,Mucosal inflammation,4.1
CID110163178,CID010184653,C0236053,PT,C0236053,Mucosal ulceration,4.1
CID110163178,CID010184653,C0037763,PT,C0037763,Muscle spasms,4.1
CID110163178,CID010184653,C0521476,PT,C0521476,Nail bed infection,4.1
CID110163178,CID010184653,C0343026,PT,C0343026,Nail infection,4.1
CID110163178,CID010184653,C2718128,PT,C2718128,Nasal inflammation,4.1
CID110163178,CID010184653,C0027441,PT,C0027441,Nasopharyngitis,4.1
CID110163178,CID010184653,C0027497,PT,C0027497,Nausea,4.1
CID110163178,CID010184653,C0027765,PT,C0027765,Nervous system disorder,4.1
CID110163178,CID010184653,C0399461,PT,C0399461,Oral mucosa erosion,4.1
CID110163178,CID010184653,C0030578,PT,C0030578,Paronychia,4.1
CID110163178,CID010184653,C0032285,PT,C0032285,Pneumonia,4.1
CID110163178,CID010184653,C0033774,PT,C0033774,Pruritus,4.1
CID110163178,CID010184653,C0475858,PT,C0475858,Pruritus generalised,4.1
CID110163178,CID010184653,C0919924,PT,C0919924,Pulmonary toxicity,4.1
CID110163178,CID010184653,C0015230,PT,C0015230,Rash,4.1
CID110163178,CID010184653,C0035078,PT,C0035078,Renal failure,4.1
CID110163178,CID010184653,C1565489,PT,C1565489,Renal impairment,4.1
CID110163178,CID010184653,C1260880,PT,C1260880,Rhinorrhoea,4.1
CID110163178,CID010184653,C0243026,PT,C0243026,Sepsis,4.1
CID110163178,CID010184653,C0037274,PT,C0037274,Skin disorder,4.1
CID110163178,CID010184653,C0549202,PT,C0221245,Skin fissures,4.1
CID110163178,CID010184653,C0038362,PT,C0038362,Stomatitis,4.1
CID110163178,CID010184653,C0041912,PT,C0041912,Upper respiratory tract infection,4.1
CID110163178,CID010184653,C0042075,PT,C0041969,Urethral disorder,4.1
CID110163178,CID010184653,C0042075,PT,C0042075,Urinary tract disorder,4.1
CID110163178,CID010184653,C0042029,PT,C0042029,Urinary tract infection,4.1
CID110163178,CID010184653,C0242973,PT,C0242973,Ventricular dysfunction,4.1
CID110163178,CID010184653,C0042963,PT,C0042963,Vomiting,4.1
CID110163178,CID010184653,C0043096,PT,C0043096,Weight decreased,4.1
CID110178705,CID010178705,C1761613,PT,C1761613,Conjunctival hyperaemia,4.1
CID110178705,CID010178705,C0235266,PT,C0235266,Eye irritation,4.1
CID110178705,CID010178705,C0151827,PT,C0151827,Eye pain,4.1
CID110178705,CID010178705,C0022281,PT,C0022281,Eye pruritus,4.1
CID110178705,CID010178705,C0018681,PT,C0018681,Headache,4.1
CID110178705,CID010178705,C0344232,PT,C0344232,Vision blurred,4.1
CID110182969,CID010182969,C0855619,PT,C0855619,Alanine aminotransferase abnormal,4.1
CID110182969,CID010182969,C0151905,PT,C0151905,Alanine aminotransferase increased,4.1
CID110182969,CID010182969,C0847033,PT,C0847033,Allergic oedema,4.1
CID110182969,CID010182969,C0002871,PT,C0002871,Anaemia,4.1
CID110182969,CID010182969,C0426747,PT,C0426747,Anal haemorrhage,4.1
CID110182969,CID010182969,C0002792,PT,C0002792,Anaphylactic shock,4.1
CID110182969,CID010182969,C0042373,PT,C0042373,Angiopathy,4.1
CID110182969,CID010182969,C0877094,PT,C0877094,Application site haemorrhage,4.1
CID110182969,CID010182969,C0151904,PT,C0151904,Aspartate aminotransferase increased,4.1
CID110182969,CID010182969,C0852911,PT,C0852911,Blood alkaline phosphatase increased,4.1
CID110182969,CID010182969,C0311468,PT,C0311468,Blood bilirubin increased,4.1
CID110182969,CID010182969,C0221752,PT,C0221752,Blood urine,4.1
CID110182969,CID010182969,C0221752,PT,C0947999,Blood urine present,4.1
CID110182969,CID010182969,C0006145,PT,C0006145,Breast disorder,4.1
CID110182969,CID010182969,C0920166,PT,C0920166,Catheter site haemorrhage,4.1
CID110182969,CID010182969,C0553692,PT,C2937358,Cerebral haemorrhage,4.1
CID110182969,CID010182969,C0009492,PT,C0009492,Compartment syndrome,4.1
CID110182969,CID010182969,C0009760,PT,C0009760,Conjunctival haemorrhage,4.1
CID110182969,CID010182969,C0009782,PT,C0009782,Connective tissue disorder,4.1
CID110182969,CID010182969,C0009938,PT,C0009938,Contusion,4.1
CID110182969,CID010182969,C0015230,PT,C0011603,Dermatitis,4.1
CID110182969,CID010182969,C0011849,PT,C0011849,Diabetes mellitus,4.1
CID110182969,CID010182969,C0039070,PT,C0012833,Dizziness,4.1
CID110182969,CID010182969,C0013182,PT,C0013182,Drug hypersensitivity,4.1
CID110182969,CID010182969,C0013491,PT,C0013491,Ecchymosis,4.1
CID110182969,CID010182969,C0014591,PT,C0014591,Epistaxis,4.1
CID110182969,CID010182969,C0015397,PT,C0015397,Eye disorder,4.1
CID110182969,CID010182969,C0015402,PT,C0015402,Eye haemorrhage,4.1
CID110182969,CID010182969,C0151662,PT,C0151662,Gamma-glutamyltransferase increased,4.1
CID110182969,CID010182969,C0017178,PT,C0017178,Gastrointestinal disorder,4.1
CID110182969,CID010182969,C0017181,PT,C0017181,Gastrointestinal haemorrhage,4.1
CID110182969,CID010182969,C0854381,PT,C0854381,Genital haemorrhage,4.1
CID110182969,CID010182969,C0017565,PT,C0017565,Gingival bleeding,4.1
CID110182969,CID010182969,C0018926,PT,C0018926,Haematemesis,4.1
CID110182969,CID010182969,C0018932,PT,C0018932,Haematochezia,4.1
CID110182969,CID010182969,C0018944,PT,C0018944,Haematoma,4.1
CID110182969,CID010182969,C0018965,PT,C0018965,Haematuria,4.1
CID110182969,CID010182969,C0019080,PT,C0518015,Haemoglobin,4.1
CID110182969,CID010182969,C0019079,PT,C0019079,Haemoptysis,4.1
CID110182969,CID010182969,C0019080,PT,C0019080,Haemorrhage,4.1
CID110182969,CID010182969,C0151699,PT,C0151699,Haemorrhage intracranial,4.1
CID110182969,CID010182969,C0948824,PT,C0948824,Haemorrhagic anaemia,4.1
CID110182969,CID010182969,C0553692,PT,C0553692,Haemorrhagic stroke,4.1
CID110182969,CID010182969,C0265031,PT,C0265031,Haemorrhoidal haemorrhage,4.1
CID110182969,CID010182969,C0267792,PT,C0267792,Hepatobiliary disease,4.1
CID110182969,CID010182969,C0020517,PT,C0020517,Hypersensitivity,4.1
CID110182969,CID010182969,C0020649,PT,C0020649,Hypotension,4.1
CID110182969,CID010182969,C0021053,PT,C0021053,Immune system disorder,4.1
CID110182969,CID010182969,C1168175,PT,C1168175,Incision site haematoma,4.1
CID110182969,CID010182969,C0919882,PT,C0919882,Incision site haemorrhage,4.1
CID110182969,CID010182969,C0542008,PT,C0542008,Injection site haematoma,4.1
CID110182969,CID010182969,C0236178,PT,C0236178,Intra-abdominal haemorrhage,4.1
CID110182969,CID010182969,C1697747,PT,C1697747,Laryngeal haemorrhage,4.1
CID110182969,CID010182969,C0151766,PT,C0151766,Liver function test abnormal,4.1
CID110182969,CID010182969,C0039070,PT,C0041657,Loss of consciousness,4.1
CID110182969,CID010182969,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID110182969,CID010182969,C0025222,PT,C0025222,Melaena,4.1
CID110182969,CID010182969,C0232943,PT,C0232943,Menometrorrhagia,4.1
CID110182969,CID010182969,C0025323,PT,C0025323,Menorrhagia,4.1
CID110182969,CID010182969,C0025874,PT,C0025874,Metrorrhagia,4.1
CID110182969,CID010182969,C0029163,PT,C0029163,Mouth haemorrhage,4.1
CID110182969,CID010182969,C0151702,PT,C0151702,Muscle haemorrhage,4.1
CID110182969,CID010182969,C0027497,PT,C0027497,Nausea,4.1
CID110182969,CID010182969,C0027765,PT,C0027765,Nervous system disorder,4.1
CID110182969,CID010182969,C0877047,PT,C0877047,Occult blood positive,4.1
CID110182969,CID010182969,C0520723,PT,C0520723,Periorbital haematoma,4.1
CID110182969,CID010182969,C0031256,PT,C0031256,Petechiae,4.1
CID110182969,CID010182969,C0576995,PT,C0576995,Pharyngeal haemorrhage,4.1
CID110182969,CID010182969,C1328411,PT,C1328411,Post procedural haematoma,4.1
CID110182969,CID010182969,C0919874,PT,C0919874,Post procedural haemorrhage,4.1
CID110182969,CID010182969,C0079027,PT,C3203457,Procedural haemorrhage,4.1
CID110182969,CID010182969,C1262109,PT,C1262109,Procedural hypotension,4.1
CID110182969,CID010182969,C0852879,PT,C0852879,Pulmonary alveolar haemorrhage,4.1
CID110182969,CID010182969,C0015230,PT,C0015230,Rash,4.1
CID110182969,CID010182969,C0267596,PT,C0267596,Rectal haemorrhage,4.1
CID110182969,CID010182969,C0235560,PT,C0235560,Respiratory tract haemorrhage,4.1
CID110182969,CID010182969,C0035317,PT,C0035317,Retinal haemorrhage,4.1
CID110182969,CID010182969,C0151705,PT,C0151705,Retroperitoneal haemorrhage,4.1
CID110182969,CID010182969,C0039070,PT,C0036974,Shock,4.1
CID110182969,CID010182969,C0178298,PT,C0037274,Skin disorder,4.1
CID110182969,CID010182969,C0852361,PT,C0852361,Skin haemorrhage,4.1
CID110182969,CID010182969,C3665900,PT,C0018949,Spinal cord haemorrhage,4.1
CID110182969,CID010182969,C0856150,PT,C0856150,Spinal haematoma,4.1
CID110182969,CID010182969,C0038525,PT,C0038525,Subarachnoid haemorrhage,4.1
CID110182969,CID010182969,C0018946,PT,C0018946,Subdural haematoma,4.1
CID110182969,CID010182969,C0039070,PT,C0039070,Syncope,4.1
CID110182969,CID010182969,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID110182969,CID010182969,C0438717,PT,C0438717,Transaminases increased,4.1
CID110182969,CID010182969,C0549453,PT,C0549453,Traumatic haematoma,4.1
CID110182969,CID010182969,C0040797,PT,C0040797,Traumatic haemorrhage,4.1
CID110182969,CID010182969,C0042075,PT,C0041969,Urethral disorder,4.1
CID110182969,CID010182969,C0241558,PT,C0241558,Urethral haemorrhage,4.1
CID110182969,CID010182969,C0042075,PT,C0042075,Urinary tract disorder,4.1
CID110182969,CID010182969,C0919591,PT,C0919591,Urogenital haemorrhage,4.1
CID110182969,CID010182969,C2979982,PT,C2979982,Vaginal haemorrhage,4.1
CID110182969,CID010182969,C1696110,PT,C1696110,Vessel puncture site haematoma,4.1
CID110182969,CID010182969,C0241742,PT,C0241742,Wound haemorrhage,4.1
CID110182969,CID010182969,C0406834,PT,C0406834,Wound secretion,4.1
CID110324367,CID010324367,C0232487,PT,C0232487,Abdominal discomfort,4.1
CID110324367,CID010324367,C0000731,PT,C0000731,Abdominal distension,4.1
CID110324367,CID010324367,C0000737,PT,C0000737,Abdominal pain,4.1
CID110324367,CID010324367,C0232495,PT,C0232495,Abdominal pain lower,4.1
CID110324367,CID010324367,C0232492,PT,C0232492,Abdominal pain upper,4.1
CID110324367,CID010324367,C0233514,PT,C0233514,Abnormal behaviour,4.1
CID110324367,CID010324367,C0497201,PT,C0497201,Abnormal sensation in eye,4.1
CID110324367,CID010324367,C0155626,PT,C0155626,Acute myocardial infarction,4.1
CID110324367,CID010324367,C0085633,PT,C0233472,Affect lability,4.1
CID110324367,CID010324367,C0001807,PT,C0001807,Aggression,4.1
CID110324367,CID010324367,C0085631,PT,C0085631,Agitation,4.1
CID110324367,CID010324367,C0001824,PT,C0001824,Agranulocytosis,4.1
CID110324367,CID010324367,C0002170,PT,C0002170,Alopecia,4.1
CID110324367,CID010324367,C0002453,PT,C0002453,Amenorrhoea,4.1
CID110324367,CID010324367,C0002622,PT,C0002622,Amnesia,4.1
CID110324367,CID010324367,C0002871,PT,C0002871,Anaemia,4.1
CID110324367,CID010324367,C0033775,PT,C0033775,Anal pruritus,4.1
CID110324367,CID010324367,C0002957,PT,C0002957,Anger,4.1
CID110324367,CID010324367,C0002994,PT,C0002994,Angioedema,4.1
CID110324367,CID010324367,C0042373,PT,C0042373,Angiopathy,4.1
CID110324367,CID010324367,C0033775,PT,C2242737,Anorectal discomfort,4.1
CID110324367,CID010324367,C0003467,PT,C0003467,Anxiety,4.1
CID110324367,CID010324367,C0085632,PT,C0085632,Apathy,4.1
CID110324367,CID010324367,C0038363,PT,C0038363,Aphthous stomatitis,4.1
CID110324367,CID010324367,C0003621,PT,C0003621,Appetite disorder,4.1
CID110324367,CID010324367,C0003811,PT,C0003811,Arrhythmia,4.1
CID110324367,CID010324367,C0003862,PT,C0003862,Arthralgia,4.1
CID110324367,CID010324367,C0003864,PT,C0003864,Arthritis,4.1
CID110324367,CID010324367,C1704202,PT,C1704202,Aspermia,4.1
CID110324367,CID010324367,C0004093,PT,C0004093,Asthenia,4.1
CID110324367,CID010324367,C0004238,PT,C0004238,Atrial fibrillation,4.1
CID110324367,CID010324367,C0004604,PT,C0004604,Back pain,4.1
CID110324367,CID010324367,C0005586,PT,C0853193,Bipolar I disorder,4.1
CID110324367,CID010324367,C0005586,PT,C0005586,Bipolar disorder,4.1
CID110324367,CID010324367,C0020557,PT,C0853692,Blood triglycerides increased,4.1
CID110324367,CID010324367,C0740394,PT,C0235416,Blood uric acid increased,4.1
CID110324367,CID010324367,C0015967,PT,C0015967,Body temperature increased,4.1
CID110324367,CID010324367,C0151825,PT,C0151825,Bone pain,4.1
CID110324367,CID010324367,C0006145,PT,C0006145,Breast disorder,4.1
CID110324367,CID010324367,C0006277,PT,C0006277,Bronchitis,4.1
CID110324367,CID010324367,C0006840,PT,C0006840,Candida infection,4.1
CID110324367,CID010324367,C0018799,PT,C0018799,Cardiac disorder,4.1
CID110324367,CID010324367,C0018808,PT,C0018808,Cardiac murmur,4.1
CID110324367,CID010324367,C0007222,PT,C0007222,Cardiovascular disorder,4.1
CID110324367,CID010324367,C0007642,PT,C0007642,Cellulitis,4.1
CID110324367,CID010324367,C0917798,PT,C0917798,Cerebral ischaemia,4.1
CID110324367,CID010324367,C0007971,PT,C0007971,Cheilitis,4.1
CID110324367,CID010324367,C0235710,PT,C0235710,Chest discomfort,4.1
CID110324367,CID010324367,C0008031,PT,C0008031,Chest pain,4.1
CID110324367,CID010324367,C0085593,PT,C0085593,Chills,4.1
CID110324367,CID010324367,C0008325,PT,C0008325,Cholecystitis,4.1
CID110324367,CID010324367,C0009241,PT,C0009241,Cognitive disorder,4.1
CID110324367,CID010324367,C0009319,PT,C0009319,Colitis,4.1
CID110324367,CID010324367,C0852733,PT,C0852733,Completed suicide,4.1
CID110324367,CID010324367,C0009676,PT,C0009676,Confusional state,4.1
CID110324367,CID010324367,C0009760,PT,C0009760,Conjunctival haemorrhage,4.1
CID110324367,CID010324367,C0009763,PT,C0009763,Conjunctivitis,4.1
CID110324367,CID010324367,C0009782,PT,C0009782,Connective tissue disorder,4.1
CID110324367,CID010324367,C0009806,PT,C0009806,Constipation,4.1
CID110324367,CID010324367,C1956346,PT,C1956346,Coronary artery disease,4.1
CID110324367,CID010324367,C0010200,PT,C0010200,Cough,4.1
CID110324367,CID010324367,C0010709,PT,C0010709,Cyst,4.1
CID110324367,CID010324367,C0011053,PT,C0011053,Deafness,4.1
CID110324367,CID010324367,C0232462,PT,C0232462,Decreased appetite,4.1
CID110324367,CID010324367,C0149871,PT,C0149871,Deep vein thrombosis,4.1
CID110324367,CID010324367,C0011175,PT,C0011175,Dehydration,4.1
CID110324367,CID010324367,C0011570,PT,C0011570,Depression,4.1
CID110324367,CID010324367,C0011603,PT,C0011603,Dermatitis,4.1
CID110324367,CID010324367,C0011606,PT,C0011606,Dermatitis exfoliative,4.1
CID110324367,CID010324367,C0011849,PT,C0011849,Diabetes mellitus,4.1
CID110324367,CID010324367,C0011991,PT,C0011991,Diarrhoea,4.1
CID110324367,CID010324367,C0231218,PT,C0234215,Discomfort,4.1
CID110324367,CID010324367,C0233414,PT,C0233414,Disturbance in attention,4.1
CID110324367,CID010324367,C0012833,PT,C0012833,Dizziness,4.1
CID110324367,CID010324367,C0011609,PT,C0011609,Drug eruption,4.1
CID110324367,CID010324367,C0314719,PT,C0314719,Dry eye,4.1
CID110324367,CID010324367,C0043352,PT,C0043352,Dry mouth,4.1
CID110324367,CID010324367,C0151908,PT,C0151908,Dry skin,4.1
CID110324367,CID010324367,C0235234,PT,C0235234,Dry throat,4.1
CID110324367,CID010324367,C0013378,PT,C0013378,Dysgeusia,4.1
CID110324367,CID010324367,C0013395,PT,C0013395,Dyspepsia,4.1
CID110324367,CID010324367,C0011168,PT,C0011168,Dysphagia,4.1
CID110324367,CID010324367,C1527344,PT,C1527344,Dysphonia,4.1
CID110324367,CID010324367,C0013404,PT,C0013404,Dyspnoea,4.1
CID110324367,CID010324367,C0231807,PT,C0231807,Dyspnoea exertional,4.1
CID110324367,CID010324367,C0013428,PT,C0013428,Dysuria,4.1
CID110324367,CID010324367,C0948296,PT,C0948296,Ear discomfort,4.1
CID110324367,CID010324367,C0699744,PT,C0699744,Ear infection,4.1
CID110324367,CID010324367,C0013595,PT,C0013595,Eczema,4.1
CID110324367,CID010324367,C0085584,PT,C0085584,Encephalopathy,4.1
CID110324367,CID010324367,C0014130,PT,C0014130,Endocrine disorder,4.1
CID110324367,CID010324367,C0155169,PT,C0014236,Endophthalmitis,4.1
CID110324367,CID010324367,C0014457,PT,C0014457,Eosinophilia,4.1
CID110324367,CID010324367,C0014541,PT,C0014541,Epiglottitis,4.1
CID110324367,CID010324367,C0014591,PT,C0014591,Epistaxis,4.1
CID110324367,CID010324367,C0242350,PT,C0242350,Erectile dysfunction,4.1
CID110324367,CID010324367,C0041834,PT,C0041834,Erythema,4.1
CID110324367,CID010324367,C0038325,PT,C0014742,Erythema multiforme,4.1
CID110324367,CID010324367,C1608945,PT,C1608945,Exfoliative rash,4.1
CID110324367,CID010324367,C0015397,PT,C0015397,Eye disorder,4.1
CID110324367,CID010324367,C0151827,PT,C0151827,Eye pain,4.1
CID110324367,CID010324367,C0022281,PT,C0022281,Eye pruritus,4.1
CID110324367,CID010324367,C0270996,PT,C0270996,Eye swelling,4.1
CID110324367,CID010324367,C0162285,PT,C0162285,Eyelid oedema,4.1
CID110324367,CID010324367,C0235315,PT,C0235315,Faeces discoloured,4.1
CID110324367,CID010324367,C0015672,PT,C0015672,Fatigue,4.1
CID110324367,CID010324367,C0009676,PT,C1443060,Feeling abnormal,4.1
CID110324367,CID010324367,C0549385,PT,C0549385,Feeling of body temperature change,4.1
CID110324367,CID010324367,C0085632,PT,C0233471,Flat affect,4.1
CID110324367,CID010324367,C0016204,PT,C0016204,Flatulence,4.1
CID110324367,CID010324367,C0016382,PT,C0016382,Flushing,4.1
CID110324367,CID010324367,C0011630,PT,C0011630,Fungal skin infection,4.1
CID110324367,CID010324367,C0017152,PT,C0017152,Gastritis,4.1
CID110324367,CID010324367,C0017160,PT,C0017160,Gastroenteritis,4.1
