stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version,candidate_name
CID100644241,CID000644241,C0025323,PT,C0025323,Menorrhagia,4.1,nilotinib
CID100644241,CID000644241,C0004936,PT,C0004936,Mental disorder,4.1,nilotinib
CID100644241,CID000644241,C0085606,PT,C0085606,Micturition urgency,4.1,nilotinib
CID100644241,CID000644241,C0149931,PT,C0149931,Migraine,4.1,nilotinib
CID100644241,CID000644241,C0149745,PT,C0149745,Mouth ulceration,4.1,nilotinib
CID100644241,CID000644241,C0037763,PT,C0037763,Muscle spasms,4.1,nilotinib
CID100644241,CID000644241,C0151786,PT,C0151786,Muscular weakness,4.1,nilotinib
CID100644241,CID000644241,C0476280,PT,C0476280,Musculoskeletal chest pain,4.1,nilotinib
CID100644241,CID000644241,C0003862,PT,C0948594,Musculoskeletal discomfort,4.1,nilotinib
CID100644241,CID000644241,C0026858,PT,C0026858,Musculoskeletal pain,4.1,nilotinib
CID100644241,CID000644241,C0948525,PT,C0948525,Musculoskeletal stiffness,4.1,nilotinib
CID100644241,CID000644241,C0231528,PT,C0231528,Myalgia,4.1,nilotinib
CID100644241,CID000644241,C0027051,PT,C0027051,Myocardial infarction,4.1,nilotinib
CID100644241,CID000644241,C0027441,PT,C0027441,Nasopharyngitis,4.1,nilotinib
CID100644241,CID000644241,C0027497,PT,C0027497,Nausea,4.1,nilotinib
CID100644241,CID000644241,C0007859,PT,C0007859,Neck pain,4.1,nilotinib
CID100644241,CID000644241,C0027651,PT,C0027651,Neoplasm,4.1,nilotinib
CID100644241,CID000644241,C0027765,PT,C0027765,Nervous system disorder,4.1,nilotinib
CID100644241,CID000644241,C0031117,PT,C0031117,Neuropathy peripheral,4.1,nilotinib
CID100644241,CID000644241,C0027947,PT,C0027947,Neutropenia,4.1,nilotinib
CID100644241,CID000644241,C0028081,PT,C0028081,Night sweats,4.1,nilotinib
CID100644241,CID000644241,C0240520,PT,C0240520,Nipple swelling,4.1,nilotinib
CID100644241,CID000644241,C0028734,PT,C0028734,Nocturia,4.1,nilotinib
CID100644241,CID000644241,C0476281,PT,C0476281,Non-cardiac chest pain,4.1,nilotinib
CID100644241,CID000644241,C1557335,PT,C1557335,Ocular surface disease,4.1,nilotinib
CID100644241,CID000644241,C0013604,PT,C0013604,Oedema,4.1,nilotinib
CID100644241,CID000644241,C0085649,PT,C0085649,Oedema peripheral,4.1,nilotinib
CID100644241,CID000644241,C0221727,PT,C0221727,Oesophageal pain,4.1,nilotinib
CID100644241,CID000644241,C0151970,PT,C0151970,Oesophageal ulcer,4.1,nilotinib
CID100644241,CID000644241,C2586050,PT,C2586050,Oesophagitis ulcerative,4.1,nilotinib
CID100644241,CID000644241,C0029134,PT,C0029134,Optic neuritis,4.1,nilotinib
CID100644241,CID000644241,C0006849,PT,C0006849,Oral candidiasis,4.1,nilotinib
CID100644241,CID000644241,C1262299,PT,C1262299,Oral papilloma,4.1,nilotinib
CID100644241,CID000644241,C2363731,PT,C2363731,Oropharyngeal pain,4.1,nilotinib
CID100644241,CID000644241,C0030193,PT,C0030193,Pain,4.1,nilotinib
CID100644241,CID000644241,C0030196,PT,C0030196,Pain in extremity,4.1,nilotinib
CID100644241,CID000644241,C0241136,PT,C0241136,Pain of skin,4.1,nilotinib
CID100644241,CID000644241,C0030252,PT,C0030252,Palpitations,4.1,nilotinib
CID100644241,CID000644241,C0030305,PT,C0030305,Pancreatitis,4.1,nilotinib
CID100644241,CID000644241,C0030312,PT,C0030312,Pancytopenia,4.1,nilotinib
CID100644241,CID000644241,C0030353,PT,C0030353,Papilloedema,4.1,nilotinib
CID100644241,CID000644241,C0030554,PT,C0030554,Paraesthesia,4.1,nilotinib
CID100644241,CID000644241,C0030489,PT,C0030489,Paraproteinaemia,4.1,nilotinib
CID100644241,CID000644241,C0031039,PT,C0031039,Pericardial effusion,4.1,nilotinib
CID100644241,CID000644241,C0031046,PT,C0031046,Pericarditis,4.1,nilotinib
CID100644241,CID000644241,C0151205,PT,C0151205,Periorbital oedema,4.1,nilotinib
CID100644241,CID000644241,C1306889,PT,C1306889,Peripheral arterial occlusive disease,4.1,nilotinib
CID100644241,CID000644241,C0877334,PT,C3495797,Peripheral artery stenosis,4.1,nilotinib
CID100644241,CID000644241,C0031256,PT,C0031256,Petechiae,4.1,nilotinib
CID100644241,CID000644241,C0031350,PT,C0031350,Pharyngitis,4.1,nilotinib
CID100644241,CID000644241,C0085636,PT,C0085636,Photophobia,4.1,nilotinib
CID100644241,CID000644241,C0085635,PT,C0085635,Photopsia,4.1,nilotinib
CID100644241,CID000644241,C0349506,PT,C0162830,Photosensitivity reaction,4.1,nilotinib
CID100644241,CID000644241,C0032227,PT,C0032227,Pleural effusion,4.1,nilotinib
CID100644241,CID000644241,C0032231,PT,C0032231,Pleurisy,4.1,nilotinib
CID100644241,CID000644241,C0008033,PT,C0008033,Pleuritic pain,4.1,nilotinib
CID100644241,CID000644241,C0032285,PT,C0032285,Pneumonia,4.1,nilotinib
CID100644241,CID000644241,C0042023,PT,C0042023,Pollakiuria,4.1,nilotinib
CID100644241,CID000644241,C0032584,PT,C0032584,Polyp,4.1,nilotinib
CID100644241,CID000644241,C0033774,PT,C0033774,Pruritus,4.1,nilotinib
CID100644241,CID000644241,C0033860,PT,C0033860,Psoriasis,4.1,nilotinib
CID100644241,CID000644241,C0020542,PT,C0020542,Pulmonary hypertension,4.1,nilotinib
CID100644241,CID000644241,C0034063,PT,C0034063,Pulmonary oedema,4.1,nilotinib
CID100644241,CID000644241,C0015230,PT,C0015230,Rash,4.1,nilotinib
CID100644241,CID000644241,C0267596,PT,C0267596,Rectal haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0035078,PT,C0035078,Renal failure,4.1,nilotinib
CID100644241,CID000644241,C0035258,PT,C0035258,Restless legs syndrome,4.1,nilotinib
CID100644241,CID000644241,C0151705,PT,C0151705,Retroperitoneal haemorrhage,4.1,nilotinib
CID100644241,CID000644241,C0035455,PT,C0035455,Rhinitis,4.1,nilotinib
CID100644241,CID000644241,C0406484,PT,C0406484,Sebaceous hyperplasia,4.1,nilotinib
CID100644241,CID000644241,C0011432,PT,C0011432,Sensitivity of teeth,4.1,nilotinib
CID100644241,CID000644241,C0243026,PT,C0243026,Sepsis,4.1,nilotinib
CID100644241,CID000644241,C0039070,PT,C0036974,Shock,4.1,nilotinib
CID100644241,CID000644241,C0036982,PT,C0036982,Shock haemorrhagic,4.1,nilotinib
CID100644241,CID000644241,C0151514,PT,C0151514,Skin atrophy,4.1,nilotinib
CID100644241,CID000644241,C0151907,PT,C0151907,Skin discolouration,4.1,nilotinib
CID100644241,CID000644241,C0178298,PT,C0037274,Skin disorder,4.1,nilotinib
CID100644241,CID000644241,C0237849,PT,C0237849,Skin exfoliation,4.1,nilotinib
CID100644241,CID000644241,C0162834,PT,C0162834,Skin hyperpigmentation,4.1,nilotinib
CID100644241,CID000644241,C0151717,PT,C0151717,Skin hypertrophy,4.1,nilotinib
CID100644241,CID000644241,C0347390,PT,C0347390,Skin papilloma,4.1,nilotinib
CID100644241,CID000644241,C0037299,PT,C0037299,Skin ulcer,4.1,nilotinib
CID100644241,CID000644241,C0038362,PT,C0038362,Stomatitis,4.1,nilotinib
CID100644241,CID000644241,C0241266,PT,C0241266,Subcutaneous abscess,4.1,nilotinib
CID100644241,CID000644241,C0919671,PT,C0919671,Subileus,4.1,nilotinib
CID100644241,CID000644241,C0151602,PT,C0151602,Swelling face,4.1,nilotinib
CID100644241,CID000644241,C0039070,PT,C0039070,Syncope,4.1,nilotinib
CID100644241,CID000644241,C0039231,PT,C0039231,Tachycardia,4.1,nilotinib
CID100644241,CID000644241,C0700184,PT,C0700184,Throat irritation,4.1,nilotinib
CID100644241,CID000644241,C0040034,PT,C0040034,Thrombocytopenia,4.1,nilotinib
CID100644241,CID000644241,C0836924,PT,C0836924,Thrombocytosis,4.1,nilotinib
CID100644241,CID000644241,C0040053,PT,C0040053,Thrombosis,4.1,nilotinib
CID100644241,CID000644241,C0040147,PT,C0040147,Thyroiditis,4.1,nilotinib
CID100644241,CID000644241,C0040259,PT,C0040259,Tinea pedis,4.1,nilotinib
CID100644241,CID000644241,C0040264,PT,C0040264,Tinnitus,4.1,nilotinib
CID100644241,CID000644241,C0040479,PT,C0040479,Torsade de pointes,4.1,nilotinib
CID100644241,CID000644241,C0007787,PT,C0007787,Transient ischaemic attack,4.1,nilotinib
CID100644241,CID000644241,C0040822,PT,C0040822,Tremor,4.1,nilotinib
CID100644241,CID000644241,C1141948,PT,C1141948,Troponin increased,4.1,nilotinib
CID100644241,CID000644241,C0041364,PT,C0041364,Tumour lysis syndrome,4.1,nilotinib
CID100644241,CID000644241,C0041912,PT,C0041912,Upper respiratory tract infection,4.1,nilotinib
CID100644241,CID000644241,C0042075,PT,C0041969,Urethral disorder,4.1,nilotinib
CID100644241,CID000644241,C0042024,PT,C0042024,Urinary incontinence,4.1,nilotinib
CID100644241,CID000644241,C0042075,PT,C0042075,Urinary tract disorder,4.1,nilotinib
CID100644241,CID000644241,C0042029,PT,C0042029,Urinary tract infection,4.1,nilotinib
CID100644241,CID000644241,C0042109,PT,C0042109,Urticaria,4.1,nilotinib
CID100644241,CID000644241,C0242973,PT,C0242973,Ventricular dysfunction,4.1,nilotinib
CID100644241,CID000644241,C0151636,PT,C0151636,Ventricular extrasystoles,4.1,nilotinib
CID100644241,CID000644241,C0042571,PT,C0042571,Vertigo,4.1,nilotinib
CID100644241,CID000644241,C0344232,PT,C0344232,Vision blurred,4.1,nilotinib
CID100644241,CID000644241,C0234632,PT,C0234632,Visual acuity reduced,4.1,nilotinib
CID100644241,CID000644241,C3665347,PT,C3665347,Visual impairment,4.1,nilotinib
CID100644241,CID000644241,C0042963,PT,C0042963,Vomiting,4.1,nilotinib
CID100644241,CID000644241,C0043096,PT,C0043096,Weight decreased,4.1,nilotinib
CID100644241,CID000644241,C0043094,PT,C0043094,Weight increased,4.1,nilotinib
CID100644241,CID000644241,C0043144,PT,C0043144,Wheezing,4.1,nilotinib
CID100644241,CID000644241,C0043349,PT,C0043349,Xerophthalmia,4.1,nilotinib
CID124826799,CID024826799,C0232487,PT,C0232487,Abdominal discomfort,4.1,ponatinib
CID124826799,CID024826799,C0000731,PT,C0000731,Abdominal distension,4.1,ponatinib
CID124826799,CID024826799,C0000737,PT,C0000737,Abdominal pain,4.1,ponatinib
CID124826799,CID024826799,C0027051,PT,C0948089,Acute coronary syndrome,4.1,ponatinib
CID124826799,CID024826799,C0151905,PT,C0151905,Alanine aminotransferase increased,4.1,ponatinib
CID124826799,CID024826799,C0002170,PT,C0002170,Alopecia,4.1,ponatinib
CID124826799,CID024826799,C0859978,PT,C0859978,Amylase decreased,4.1,ponatinib
CID124826799,CID024826799,C0151479,PT,C0151479,Amylase increased,4.1,ponatinib
CID124826799,CID024826799,C0002871,PT,C0002871,Anaemia,4.1,ponatinib
CID124826799,CID024826799,C0002962,PT,C0002962,Angina pectoris,4.1,ponatinib
CID124826799,CID024826799,C0042373,PT,C0042373,Angiopathy,4.1,ponatinib
CID124826799,CID024826799,C0003811,PT,C0003811,Arrhythmia,4.1,ponatinib
CID124826799,CID024826799,C0003862,PT,C0003862,Arthralgia,4.1,ponatinib
CID124826799,CID024826799,C0151904,PT,C0151904,Aspartate aminotransferase increased,4.1,ponatinib
CID124826799,CID024826799,C0004093,PT,C0004093,Asthenia,4.1,ponatinib
CID124826799,CID024826799,C0004238,PT,C0004238,Atrial fibrillation,4.1,ponatinib
CID124826799,CID024826799,C0004239,PT,C0004239,Atrial flutter,4.1,ponatinib
CID124826799,CID024826799,C0004604,PT,C0004604,Back pain,4.1,ponatinib
CID124826799,CID024826799,C0860864,PT,C0853777,Blood albumin decreased,4.1,ponatinib
CID124826799,CID024826799,C0151849,PT,C0852911,Blood alkaline phosphatase increased,4.1,ponatinib
CID124826799,CID024826799,C0311468,PT,C0311468,Blood bilirubin increased,4.1,ponatinib
CID124826799,CID024826799,C0860967,PT,C3665624,Blood calcium decreased,4.1,ponatinib
CID124826799,CID024826799,C0151578,PT,C0235431,Blood creatinine increased,4.1,ponatinib
CID124826799,CID024826799,C1704381,PT,C0595883,Blood glucose decreased,4.1,ponatinib
CID124826799,CID024826799,C0860803,PT,C0595877,Blood glucose increased,4.1,ponatinib
CID124826799,CID024826799,C0920102,PT,C0877517,Blood phosphorus decreased,4.1,ponatinib
CID124826799,CID024826799,C0860866,PT,C0853761,Blood potassium decreased,4.1,ponatinib
CID124826799,CID024826799,C0856882,PT,C0853760,Blood potassium increased,4.1,ponatinib
CID124826799,CID024826799,C0595879,PT,C0595878,Blood sodium increased,4.1,ponatinib
CID124826799,CID024826799,C0020557,PT,C0853692,Blood triglycerides increased,4.1,ponatinib
CID124826799,CID024826799,C0740394,PT,C0235416,Blood uric acid increased,4.1,ponatinib
CID124826799,CID024826799,C0015967,PT,C0015967,Body temperature increased,4.1,ponatinib
CID124826799,CID024826799,C0151825,PT,C0151825,Bone pain,4.1,ponatinib
CID124826799,CID024826799,C0006145,PT,C0006145,Breast disorder,4.1,ponatinib
CID124826799,CID024826799,C1096252,PT,C1096252,Cardiac discomfort,4.1,ponatinib
CID124826799,CID024826799,C0018799,PT,C0018799,Cardiac disorder,4.1,ponatinib
CID124826799,CID024826799,C0018801,PT,C0018801,Cardiac failure,4.1,ponatinib
CID124826799,CID024826799,C0018802,PT,C0018802,Cardiac failure congestive,4.1,ponatinib
CID124826799,CID024826799,C0007222,PT,C0007222,Cardiovascular disorder,4.1,ponatinib
CID124826799,CID024826799,C0007642,PT,C0007642,Cellulitis,4.1,ponatinib
CID124826799,CID024826799,C1504438,PT,C1504438,Cerebral artery stenosis,4.1,ponatinib
CID124826799,CID024826799,C0007785,PT,C0007785,Cerebral infarction,4.1,ponatinib
CID124826799,CID024826799,C0038454,PT,C0038454,Cerebrovascular accident,4.1,ponatinib
CID124826799,CID024826799,C0085593,PT,C0085593,Chills,4.1,ponatinib
CID124826799,CID024826799,C0009782,PT,C0009782,Connective tissue disorder,4.1,ponatinib
CID124826799,CID024826799,C0009806,PT,C0009806,Constipation,4.1,ponatinib
CID124826799,CID024826799,C1956346,PT,C1956346,Coronary artery disease,4.1,ponatinib
CID124826799,CID024826799,C0010200,PT,C0010200,Cough,4.1,ponatinib
CID124826799,CID024826799,C0232462,PT,C0232462,Decreased appetite,4.1,ponatinib
CID124826799,CID024826799,C0149871,PT,C0149871,Deep vein thrombosis,4.1,ponatinib
CID124826799,CID024826799,C0011175,PT,C0011175,Dehydration,4.1,ponatinib
CID124826799,CID024826799,C0015230,PT,C0011603,Dermatitis,4.1,ponatinib
CID124826799,CID024826799,C0011606,PT,C0011606,Dermatitis exfoliative,4.1,ponatinib
CID124826799,CID024826799,C0011991,PT,C0011991,Diarrhoea,4.1,ponatinib
CID124826799,CID024826799,C0012833,PT,C0012833,Dizziness,4.1,ponatinib
CID124826799,CID024826799,C0314719,PT,C0314719,Dry eye,4.1,ponatinib
CID124826799,CID024826799,C0043352,PT,C0043352,Dry mouth,4.1,ponatinib
CID124826799,CID024826799,C0151908,PT,C0151908,Dry skin,4.1,ponatinib
CID124826799,CID024826799,C0013395,PT,C0013395,Dyspepsia,4.1,ponatinib
CID124826799,CID024826799,C1527344,PT,C1527344,Dysphonia,4.1,ponatinib
CID124826799,CID024826799,C0013404,PT,C0013404,Dyspnoea,4.1,ponatinib
CID124826799,CID024826799,C0013491,PT,C0013491,Ecchymosis,4.1,ponatinib
CID124826799,CID024826799,C0013687,PT,C0013687,Effusion,4.1,ponatinib
CID124826799,CID024826799,C0743400,PT,C0743400,Ejection fraction decreased,4.1,ponatinib
CID124826799,CID024826799,C0340726,PT,C0340726,Embolism venous,4.1,ponatinib
CID124826799,CID024826799,C0014591,PT,C0014591,Epistaxis,4.1,ponatinib
CID124826799,CID024826799,C0242350,PT,C0242350,Erectile dysfunction,4.1,ponatinib
CID124826799,CID024826799,C0041834,PT,C0041834,Erythema,4.1,ponatinib
CID124826799,CID024826799,C1608945,PT,C1608945,Exfoliative rash,4.1,ponatinib
CID124826799,CID024826799,C0015397,PT,C0015397,Eye disorder,4.1,ponatinib
CID124826799,CID024826799,C0162285,PT,C0162285,Eyelid oedema,4.1,ponatinib
CID124826799,CID024826799,C0542571,PT,C0542571,Face oedema,4.1,ponatinib
CID124826799,CID024826799,C0015672,PT,C0015672,Fatigue,4.1,ponatinib
CID124826799,CID024826799,C0746883,PT,C0746883,Febrile neutropenia,4.1,ponatinib
CID124826799,CID024826799,C0268000,PT,C0268000,Fluid retention,4.1,ponatinib
CID124826799,CID024826799,C0016382,PT,C0016382,Flushing,4.1,ponatinib
CID124826799,CID024826799,C0016436,PT,C0016436,Folliculitis,4.1,ponatinib
CID124826799,CID024826799,C0151662,PT,C0151662,Gamma-glutamyltransferase increased,4.1,ponatinib
CID124826799,CID024826799,C0235325,PT,C0235325,Gastric haemorrhage,4.1,ponatinib
CID124826799,CID024826799,C0017178,PT,C0017178,Gastrointestinal disorder,4.1,ponatinib
CID124826799,CID024826799,C0017181,PT,C0017181,Gastrointestinal haemorrhage,4.1,ponatinib
CID124826799,CID024826799,C0000737,PT,C0687713,Gastrointestinal pain,4.1,ponatinib
CID124826799,CID024826799,C0017168,PT,C0017168,Gastrooesophageal reflux disease,4.1,ponatinib
CID124826799,CID024826799,C0019080,PT,C0518015,Haemoglobin,4.1,ponatinib
CID124826799,CID024826799,C0019080,PT,C0019080,Haemorrhage,4.1,ponatinib
CID124826799,CID024826799,C0018681,PT,C0018681,Headache,4.1,ponatinib
CID124826799,CID024826799,C0267792,PT,C0267792,Hepatobiliary disease,4.1,ponatinib
CID124826799,CID024826799,C0235378,PT,C0235378,Hepatotoxicity,4.1,ponatinib
CID124826799,CID024826799,C0600142,PT,C0600142,Hot flush,4.1,ponatinib
CID124826799,CID024826799,C0020453,PT,C0020453,Hyperaesthesia,4.1,ponatinib
CID124826799,CID024826799,C0553702,PT,C0020437,Hypercalcaemia,4.1,ponatinib
CID124826799,CID024826799,C0020456,PT,C0020456,Hyperglycaemia,4.1,ponatinib
CID124826799,CID024826799,C0020458,PT,C0020458,Hyperhidrosis,4.1,ponatinib
CID124826799,CID024826799,C0020538,PT,C0020538,Hypertension,4.1,ponatinib
CID124826799,CID024826799,C0020557,PT,C0020557,Hypertriglyceridaemia,4.1,ponatinib
CID124826799,CID024826799,C0740394,PT,C0740394,Hyperuricaemia,4.1,ponatinib
CID124826799,CID024826799,C0020580,PT,C0020580,Hypoaesthesia,4.1,ponatinib
CID124826799,CID024826799,C0020598,PT,C0020598,Hypocalcaemia,4.1,ponatinib
CID124826799,CID024826799,C0020621,PT,C0020621,Hypokalaemia,4.1,ponatinib
CID124826799,CID024826799,C0860871,PT,C0020625,Hyponatraemia,4.1,ponatinib
CID124826799,CID024826799,C0085682,PT,C0085682,Hypophosphataemia,4.1,ponatinib
CID124826799,CID024826799,C0009450,PT,C0009450,Infection,4.1,ponatinib
CID124826799,CID024826799,C0851341,PT,C1384353,Infestation,4.1,ponatinib
CID124826799,CID024826799,C0521839,PT,C0521839,Influenza like illness,4.1,ponatinib
CID124826799,CID024826799,C0917801,PT,C0917801,Insomnia,4.1,ponatinib
CID124826799,CID024826799,C0021775,PT,C0021775,Intermittent claudication,4.1,ponatinib
CID124826799,CID024826799,C0022116,PT,C0022116,Ischaemia,4.1,ponatinib
CID124826799,CID024826799,C0349782,PT,C0349782,Ischaemic cardiomyopathy,4.1,ponatinib
CID124826799,CID024826799,C0022346,PT,C0022346,Jaundice,4.1,ponatinib
CID124826799,CID024826799,C0242698,PT,C0242698,Left ventricular dysfunction,4.1,ponatinib
CID124826799,CID024826799,C0023380,PT,C0023380,Lethargy,4.1,ponatinib
CID124826799,CID024826799,C0023530,PT,C0023530,Leukopenia,4.1,ponatinib
CID124826799,CID024826799,C0549475,PT,C0549475,Lipase increased,4.1,ponatinib
CID124826799,CID024826799,C0024312,PT,C0024312,Lymphopenia,4.1,ponatinib
CID124826799,CID024826799,C0162429,PT,C0162429,Malnutrition,4.1,ponatinib
CID124826799,CID024826799,C0025061,PT,C0025061,Mediastinal disorder,4.1,ponatinib
CID124826799,CID024826799,C0600142,PT,C0236075,Menopausal symptoms,4.1,ponatinib
CID124826799,CID024826799,C0004936,PT,C0004936,Mental disorder,4.1,ponatinib
CID124826799,CID024826799,C0149931,PT,C0149931,Migraine,4.1,ponatinib
CID124826799,CID024826799,C0333355,PT,C0333355,Mucosal inflammation,4.1,ponatinib
CID124826799,CID024826799,C0037763,PT,C0037763,Muscle spasms,4.1,ponatinib
CID124826799,CID024826799,C0476280,PT,C0476280,Musculoskeletal chest pain,4.1,ponatinib
CID124826799,CID024826799,C0003862,PT,C0948594,Musculoskeletal discomfort,4.1,ponatinib
CID124826799,CID024826799,C0026858,PT,C0026858,Musculoskeletal pain,4.1,ponatinib
CID124826799,CID024826799,C0231528,PT,C0231528,Myalgia,4.1,ponatinib
CID124826799,CID024826799,C0027051,PT,C0027051,Myocardial infarction,4.1,ponatinib
CID124826799,CID024826799,C0151744,PT,C0151744,Myocardial ischaemia,4.1,ponatinib
CID124826799,CID024826799,C0027441,PT,C0027441,Nasopharyngitis,4.1,ponatinib
CID124826799,CID024826799,C0027497,PT,C0027497,Nausea,4.1,ponatinib
CID124826799,CID024826799,C0007859,PT,C0007859,Neck pain,4.1,ponatinib
CID124826799,CID024826799,C0006826,PT,C0006826,Neoplasm malignant,4.1,ponatinib
CID124826799,CID024826799,C0027765,PT,C0027765,Nervous system disorder,4.1,ponatinib
CID124826799,CID024826799,C0031117,PT,C0031117,Neuropathy peripheral,4.1,ponatinib
CID124826799,CID024826799,C0027947,PT,C0027947,Neutropenia,4.1,ponatinib
CID124826799,CID024826799,C0853697,PT,C0853697,Neutrophil count decreased,4.1,ponatinib
CID124826799,CID024826799,C0028081,PT,C0028081,Night sweats,4.1,ponatinib
CID124826799,CID024826799,C0476281,PT,C0476281,Non-cardiac chest pain,4.1,ponatinib
CID124826799,CID024826799,C1262036,PT,C1262036,Ocular toxicity,4.1,ponatinib
CID124826799,CID024826799,C0013604,PT,C0013604,Oedema,4.1,ponatinib
CID124826799,CID024826799,C0085649,PT,C0085649,Oedema peripheral,4.1,ponatinib
CID124826799,CID024826799,C0030193,PT,C0030193,Pain,4.1,ponatinib
CID124826799,CID024826799,C0030196,PT,C0030196,Pain in extremity,4.1,ponatinib
CID124826799,CID024826799,C0241136,PT,C0241136,Pain of skin,4.1,ponatinib
CID124826799,CID024826799,C0030305,PT,C0030305,Pancreatitis,4.1,ponatinib
CID124826799,CID024826799,C0030312,PT,C0030312,Pancytopenia,4.1,ponatinib
CID124826799,CID024826799,C0030554,PT,C0030554,Paraesthesia,4.1,ponatinib
CID124826799,CID024826799,C0031039,PT,C0031039,Pericardial effusion,4.1,ponatinib
CID124826799,CID024826799,C0151205,PT,C0151205,Periorbital oedema,4.1,ponatinib
CID124826799,CID024826799,C1306889,PT,C1306889,Peripheral arterial occlusive disease,4.1,ponatinib
CID124826799,CID024826799,C3495797,PT,C3495797,Peripheral artery stenosis,4.1,ponatinib
CID124826799,CID024826799,C0235490,PT,C0235490,Peripheral ischaemia,4.1,ponatinib
CID124826799,CID024826799,C0031256,PT,C0031256,Petechiae,4.1,ponatinib
CID124826799,CID024826799,C0392386,PT,C0392386,Platelet count decreased,4.1,ponatinib
CID124826799,CID024826799,C0032227,PT,C0032227,Pleural effusion,4.1,ponatinib
CID124826799,CID024826799,C0032285,PT,C0032285,Pneumonia,4.1,ponatinib
CID124826799,CID024826799,C0520547,PT,C0520547,Poor peripheral circulation,4.1,ponatinib
CID124826799,CID024826799,C0002963,PT,C0002963,Prinzmetal angina,4.1,ponatinib
CID124826799,CID024826799,C0033771,PT,C0033771,Prurigo,4.1,ponatinib
CID124826799,CID024826799,C0033774,PT,C0033774,Pruritus,4.1,ponatinib
CID124826799,CID024826799,C0034065,PT,C0034065,Pulmonary embolism,4.1,ponatinib
CID124826799,CID024826799,C0015230,PT,C0015230,Rash,4.1,ponatinib
CID124826799,CID024826799,C0035328,PT,C0035328,Retinal vein occlusion,4.1,ponatinib
CID124826799,CID024826799,C1527411,PT,C1527411,Retinal vein thrombosis,4.1,ponatinib
CID124826799,CID024826799,C0243026,PT,C0243026,Sepsis,4.1,ponatinib
CID124826799,CID024826799,C0178298,PT,C0037274,Skin disorder,4.1,ponatinib
CID124826799,CID024826799,C0237849,PT,C0237849,Skin exfoliation,4.1,ponatinib
CID124826799,CID024826799,C0037998,PT,C0037998,Splenic infarction,4.1,ponatinib
CID124826799,CID024826799,C0038362,PT,C0038362,Stomatitis,4.1,ponatinib
CID124826799,CID024826799,C0040034,PT,C0040034,Thrombocytopenia,4.1,ponatinib
CID124826799,CID024826799,C0041364,PT,C0041364,Tumour lysis syndrome,4.1,ponatinib
CID124826799,CID024826799,C0041912,PT,C0041912,Upper respiratory tract infection,4.1,ponatinib
CID124826799,CID024826799,C0042029,PT,C0042029,Urinary tract infection,4.1,ponatinib
CID124826799,CID024826799,C1096458,PT,C1096458,Vascular occlusion,4.1,ponatinib
CID124826799,CID024826799,C0042487,PT,C0042487,Venous thrombosis,4.1,ponatinib
CID124826799,CID024826799,C0344232,PT,C0344232,Vision blurred,4.1,ponatinib
CID124826799,CID024826799,C3665347,PT,C3665347,Visual impairment,4.1,ponatinib
CID124826799,CID024826799,C0042963,PT,C0042963,Vomiting,4.1,ponatinib
CID124826799,CID024826799,C0043096,PT,C0043096,Weight decreased,4.1,ponatinib
CID124826799,CID024826799,C0750394,PT,C0750394,White blood cell count decreased,4.1,ponatinib
CID100005391,CID000005391,C0232487,PT,C0232487,Abdominal discomfort,4.1,temazepam
CID100005391,CID000005391,C0235966,PT,C0234458,Abnormal dreams,4.1,temazepam
CID100005391,CID000005391,C2364111,PT,C2364111,Ageusia,4.1,temazepam
CID100005391,CID000005391,C0001807,PT,C0001807,Aggression,4.1,temazepam
CID100005391,CID000005391,C0085631,PT,C0085631,Agitation,4.1,temazepam
CID100005391,CID000005391,C0001824,PT,C0001824,Agranulocytosis,4.1,temazepam
CID100005391,CID000005391,C0002170,PT,C0002170,Alopecia,4.1,temazepam
CID100005391,CID000005391,C0002622,PT,C0002622,Amnesia,4.1,temazepam
CID100005391,CID000005391,C0003467,PT,C0003467,Anxiety,4.1,temazepam
CID100005391,CID000005391,C0003578,PT,C0003578,Apnoea,4.1,temazepam
CID100005391,CID000005391,C0004093,PT,C0004093,Asthenia,4.1,temazepam
CID100005391,CID000005391,C0004134,PT,C0004134,Ataxia,4.1,temazepam
CID100005391,CID000005391,C0004604,PT,C0004604,Back pain,4.1,temazepam
CID100005391,CID000005391,C0278126,PT,C0575090,Balance disorder,4.1,temazepam
CID100005391,CID000005391,C0750857,PT,C0852911,Blood alkaline phosphatase increased,4.1,temazepam
CID100005391,CID000005391,C0020672,PT,C0020672,Body temperature decreased,4.1,temazepam
CID100005391,CID000005391,C0009421,PT,C0009421,Coma,4.1,temazepam
CID100005391,CID000005391,C0009676,PT,C0009676,Confusional state,4.1,temazepam
CID100005391,CID000005391,C0009806,PT,C0009806,Constipation,4.1,temazepam
CID100005391,CID000005391,C0036572,PT,C0036572,Convulsion,4.1,temazepam
CID100005391,CID000005391,C0003123,PT,C0232462,Decreased appetite,4.1,temazepam
CID100005391,CID000005391,C0151559,PT,C0549249,Depressed level of consciousness,4.1,temazepam
CID100005391,CID000005391,C0011570,PT,C0011570,Depression,4.1,temazepam
CID100005391,CID000005391,C0011991,PT,C0011991,Diarrhoea,4.1,temazepam
CID100005391,CID000005391,C0012569,PT,C0012569,Diplopia,4.1,temazepam
