drug_id,drug_name,drug_type,max_stage,n_interactome_targets_hit,targets_hit,moa,moa_n_targets,hits_first_shell,hits_eef1a_seed,n_indications,inds_score,on_score,se_score_undefined,composite_score_variantA,pathway_score_raw,pathway_score,composite_score_variantB,rank_variantA,rank_variantB,rank_shift_B_vs_A
CHEMBL5314407,ARQ-736,Small molecule,PHASE_1,1,RAF1,Serine/threonine-protein kinase B-raf inhibitor; Serine/threonine-protein kinase RAF inhibitor,2,True,False,1.0,0.008,0.0128205128205128,0.0,0.0055143897656746,2.09861228866811,0.0,0.005514389765674624,352,384,-32
CHEMBL1614725,TAK-285,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,2,True,False,1.0,0.008,0.0128205128205128,0.0,0.0055143897656746,2.09861228866811,0.0,0.005514389765674624,352,385,-33
CHEMBL3545017,GTX-758,Small molecule,PHASE_2,1,ESR1,Estrogen receptor alpha agonist,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,386,-18
CHEMBL3833330,CINPANEMAB,Antibody,PHASE_2,1,SNCA,Alpha-synuclein inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,387,-19
CHEMBL3786098,PF-06459988,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,388,-20
CHEMBL2109390,MAB-425,Unknown,UNKNOWN,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,389,-21
CHEMBL4297363,UCB-1184197,Small molecule,PHASE_2,1,ITGA4,Integrin alpha-4 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,390,-22
CHEMBL3301572,NUSINERSEN,Oligonucleotide,APPROVAL,1,SMN2,SMN2 pre-mRNA positive modulator,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,391,-23
CHEMBL4298077,PRASINEZUMAB,Antibody,PHASE_3,1,SNCA,Alpha-synuclein binding agent,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,392,-24
CHEMBL2107872,DELCASERTIB,Unknown,PHASE_2,1,PRKCD,Protein kinase C delta inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,393,-25
CHEMBL3623290,AZD-3759,Small molecule,PHASE_2_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,394,-26
CHEMBL3581693,BRILANESTRANT,Small molecule,PHASE_2,1,ESR1,Estrogen receptor degrader,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,395,-27
CHEMBL3545210,TAS-108,Small molecule,PHASE_2,1,ESR1,Estrogen receptor alpha antagonist,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,396,-28
CHEMBL3989988,MODOTUXIMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 antagonist; Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,397,-29
CHEMBL4297842,TOMUZOTUXIMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,398,-30
CHEMBL4802239,MOBOCERTINIB SUCCINATE,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,399,-31
CHEMBL4650281,CLN-081,Small molecule,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,400,-32
CHEMBL3545235,SIMOTINIB,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,401,-33
CHEMBL4802154,TILPISERTIB,Small molecule,PHASE_2,1,MAP3K8,Mitogen-activated protein kinase kinase kinase 8 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,402,-34
CHEMBL4594492,REVUSIRAN,Oligonucleotide,PHASE_3,1,TTR,Transthyretin mRNA RNAi inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,403,-35
CHEMBL258940,FALNIDAMOL,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,404,-36
CHEMBL5314410,THELIATINIB,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,405,-37
CHEMBL4298088,CETUXIMAB SAROTALOCAN,Antibody drug conjugate,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 binding agent,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,406,-38
CHEMBL3833342,NUSINERSEN SODIUM,Oligonucleotide,APPROVAL,1,SMN2,SMN2 pre-mRNA positive modulator,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,407,-39
CHEMBL3989970,MAVELERTINIB,Small molecule,PHASE_1_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,408,-40
CHEMBL1201477,POLYESTRADIOL PHOSPHATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,409,-41
CHEMBL3989978,PREXIGEBERSEN,Oligonucleotide,PHASE_2,1,GRB2,Growth factor receptor-bound protein 2 mRNA antisense inhibitor,1,True,False,1.0,0.008,0.0,0.0,0.0040160642570281,2.09861228866811,0.0,0.004016064257028113,368,410,-42
CHEMBL1200973,ESTRADIOL CYPIONATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,True,False,0.0,0.0,0.0,0.0,0.0,2.09861228866811,0.0,0.0,403,411,-8
CHEMBL1201151,MESTRANOL,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,True,False,0.0,0.0,0.0,0.0,0.0,2.09861228866811,0.0,0.0,403,412,-9
CHEMBL422872,AZD-4769,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,0.0,0.0,0.0,0.0,0.0,2.09861228866811,0.0,0.0,403,413,-10
CHEMBL1963502,PKI-166,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,True,False,0.0,0.0,0.0,0.0,0.0,2.09861228866811,0.0,0.0,403,414,-11
CHEMBL1018,DIENESTROL,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,True,False,0.0,0.0,0.0,0.0,0.0,2.09861228866811,0.0,0.0,403,415,-12
